shipment_id,order_id,ship_date,delivery_date,shipment_status,carrier,warehouse_id
452,606,2024-11-14,2024-11-18,LATE,CarrierC,4
453,607,2024-12-06,2024-12-08,LATE,CarrierA,3
454,608,2024-06-06,2024-06-11,LATE,CarrierC,1
455,609,2024-09-20,2024-09-22,ON_TIME,CarrierA,5
456,610,2024-12-22,2024-12-27,LATE,CarrierA,1
457,611,2024-06-06,2024-06-11,LATE,CarrierA,5
458,613,2024-11-10,2024-11-13,LATE,CarrierA,1
459,614,2024-10-15,2024-10-19,LATE,CarrierB,3
460,615,2024-09-18,2024-09-21,LATE,CarrierC,3
461,616,2024-06-05,2024-06-07,ON_TIME,CarrierC,2
462,617,2024-01-16,2024-01-21,LATE,CarrierB,2
463,618,2024-03-20,2024-03-26,LATE,CarrierC,3
464,619,2024-12-06,2024-12-10,LATE,CarrierC,5
465,620,2024-12-01,2024-12-07,LATE,CarrierA,2
466,621,2024-08-07,2024-08-12,LATE,CarrierA,5
467,625,2024-09-07,2024-09-10,ON_TIME,CarrierC,4
468,626,2024-10-22,2024-10-28,LATE,CarrierA,3
469,627,2024-05-20,2024-05-27,LATE,CarrierC,5
470,629,2024-05-09,2024-05-13,ON_TIME,CarrierC,4
471,630,2024-11-20,2024-11-26,LATE,CarrierC,2
472,631,2024-11-01,2024-11-08,LATE,CarrierB,2
473,634,2024-06-15,2024-06-19,LATE,CarrierC,5
474,635,2024-11-18,2024-11-20,LATE,CarrierB,3
475,638,2024-08-19,2024-08-20,ON_TIME,CarrierC,4
476,639,2024-01-28,2024-02-04,LATE,CarrierB,2
477,640,2024-06-26,2024-07-01,LATE,CarrierC,3
478,641,2024-06-09,2024-06-14,LATE,CarrierB,1
479,643,2024-06-16,2024-06-22,LATE,CarrierC,1
480,644,2024-07-27,2024-07-30,LATE,CarrierC,4
481,645,2024-04-14,2024-04-16,ON_TIME,CarrierC,4
482,646,2024-04-15,2024-04-19,ON_TIME,CarrierA,2
483,647,2024-11-26,2024-11-30,LATE,CarrierC,1
484,648,2024-03-12,2024-03-14,LATE,CarrierB,4
485,649,2024-01-09,2024-01-14,LATE,CarrierA,4
486,650,2024-05-02,2024-05-06,LATE,CarrierB,2
487,651,2024-12-19,2024-12-21,ON_TIME,CarrierA,2
488,652,2024-04-11,2024-04-17,LATE,CarrierA,3
489,654,2024-12-16,2024-12-23,LATE,CarrierA,1
490,655,2024-01-08,2024-01-14,LATE,CarrierB,1
491,656,2024-11-13,2024-11-19,LATE,CarrierC,2
492,658,2024-12-09,2024-12-12,LATE,CarrierB,1
493,659,2024-07-04,2024-07-10,LATE,CarrierA,3
494,660,2024-08-04,2024-08-07,LATE,CarrierB,1
495,662,2024-05-04,2024-05-11,LATE,CarrierC,2
496,663,2024-07-22,2024-07-25,LATE,CarrierC,1
497,664,2024-01-08,2024-01-10,ON_TIME,CarrierC,5
498,665,2024-03-05,2024-03-07,ON_TIME,CarrierB,3
499,666,2024-05-17,2024-05-18,LATE,CarrierB,5
500,667,2024-07-05,2024-07-08,LATE,CarrierA,5
501,669,2024-02-20,2024-02-26,LATE,CarrierB,2
502,670,2024-06-15,2024-06-16,LATE,CarrierA,4
503,671,2024-05-06,2024-05-13,LATE,CarrierA,3
504,672,2024-10-30,2024-11-06,LATE,CarrierC,4
505,673,2024-11-18,2024-11-21,LATE,CarrierB,2
506,674,2024-06-28,2024-06-29,ON_TIME,CarrierC,2
507,677,2024-12-12,2024-12-13,ON_TIME,CarrierA,5
508,678,2024-08-07,2024-08-12,LATE,CarrierA,2
509,679,2024-10-11,2024-10-18,LATE,CarrierC,4
510,680,2024-10-17,2024-10-21,LATE,CarrierC,3
511,682,2024-12-18,2024-12-24,LATE,CarrierA,5
512,683,2024-03-25,2024-03-30,LATE,CarrierA,5
513,684,2024-04-23,2024-04-24,LATE,CarrierB,3
514,686,2024-01-31,2024-02-03,LATE,CarrierC,4
515,687,2024-08-01,2024-08-04,LATE,CarrierB,5
516,688,2024-04-11,2024-04-12,ON_TIME,CarrierC,3
517,692,2024-06-06,2024-06-07,LATE,CarrierC,4
518,693,2024-07-21,2024-07-24,LATE,CarrierC,2
519,694,2024-06-16,2024-06-23,LATE,CarrierB,1
520,696,2024-06-09,2024-06-12,LATE,CarrierC,2
521,697,2024-07-14,2024-07-17,LATE,CarrierB,5
522,698,2024-06-15,2024-06-16,ON_TIME,CarrierA,4
523,700,2024-09-07,2024-09-09,ON_TIME,CarrierB,1
524,701,2024-10-07,2024-10-14,LATE,CarrierB,5
525,702,2024-08-08,2024-08-15,LATE,CarrierA,2
526,703,2024-01-24,2024-01-27,ON_TIME,CarrierA,3
527,706,2024-01-29,2024-02-01,LATE,CarrierB,3
528,707,2024-07-30,2024-08-03,LATE,CarrierB,3
529,708,2024-02-05,2024-02-06,ON_TIME,CarrierC,3
530,711,2024-08-07,2024-08-13,LATE,CarrierA,4
531,712,2024-02-25,2024-03-02,LATE,CarrierC,4
532,713,2024-06-02,2024-06-08,LATE,CarrierC,1
533,714,2024-02-10,2024-02-13,LATE,CarrierA,1
534,716,2024-01-12,2024-01-15,LATE,CarrierA,4
535,717,2024-06-29,2024-07-02,LATE,CarrierA,5
536,719,2024-06-27,2024-07-02,LATE,CarrierA,2
537,720,2024-09-17,2024-09-19,ON_TIME,CarrierA,1
538,722,2024-05-21,2024-05-26,LATE,CarrierC,3
539,723,2024-09-01,2024-09-03,LATE,CarrierC,3
540,724,2024-11-14,2024-11-21,LATE,CarrierA,4
541,725,2024-06-04,2024-06-05,ON_TIME,CarrierA,1
542,726,2024-08-10,2024-08-14,LATE,CarrierC,3
543,727,2024-05-15,2024-05-19,LATE,CarrierC,5
544,728,2024-07-07,2024-07-09,ON_TIME,CarrierA,1
545,729,2024-06-28,2024-07-05,LATE,CarrierA,1
546,731,2024-03-09,2024-03-15,LATE,CarrierA,2
547,733,2024-01-13,2024-01-17,LATE,CarrierC,5
548,734,2024-10-11,2024-10-12,ON_TIME,CarrierA,5
549,735,2024-09-05,2024-09-10,LATE,CarrierB,2
550,737,2024-09-11,2024-09-14,LATE,CarrierB,5
551,738,2024-07-26,2024-07-27,ON_TIME,CarrierC,2
552,739,2024-12-08,2024-12-13,LATE,CarrierC,1
553,740,2024-04-18,2024-04-21,LATE,CarrierC,5
554,741,2024-07-28,2024-08-02,LATE,CarrierA,3
555,742,2024-11-09,2024-11-10,LATE,CarrierB,3
556,743,2024-11-05,2024-11-12,LATE,CarrierC,3
557,744,2024-10-20,2024-10-22,ON_TIME,CarrierA,4
558,745,2024-04-25,2024-04-28,LATE,CarrierC,5
559,751,2024-12-26,2024-12-28,ON_TIME,CarrierC,1
560,752,2024-08-24,2024-08-29,LATE,CarrierB,3
561,753,2024-05-08,2024-05-09,ON_TIME,CarrierC,3
562,755,2024-08-25,2024-08-30,LATE,CarrierC,4
563,756,2024-01-31,2024-02-06,LATE,CarrierA,5
564,758,2024-05-30,2024-05-31,ON_TIME,CarrierB,3
565,759,2024-04-03,2024-04-07,LATE,CarrierA,1
566,761,2024-08-06,2024-08-09,ON_TIME,CarrierA,4
567,763,2024-08-14,2024-08-17,ON_TIME,CarrierB,1
568,764,2024-08-09,2024-08-11,LATE,CarrierB,3
569,765,2024-11-17,2024-11-19,LATE,CarrierA,1
570,766,2024-12-05,2024-12-07,LATE,CarrierB,5
571,767,2024-02-02,2024-02-06,LATE,CarrierA,3
572,768,2024-04-26,2024-04-30,LATE,CarrierC,2
573,769,2024-04-13,2024-04-19,LATE,CarrierC,3
574,770,2024-04-04,2024-04-05,ON_TIME,CarrierC,5
575,771,2024-07-27,2024-07-28,LATE,CarrierC,3
576,772,2024-08-16,2024-08-19,LATE,CarrierC,3
577,773,2024-03-14,2024-03-20,LATE,CarrierA,2
578,775,2024-05-18,2024-05-21,LATE,CarrierC,4
579,776,2024-10-13,2024-10-20,LATE,CarrierA,3
580,778,2024-12-18,2024-12-19,LATE,CarrierC,1
581,779,2024-01-20,2024-01-24,LATE,CarrierC,5
582,780,2024-08-05,2024-08-06,ON_TIME,CarrierB,2
583,781,2024-09-01,2024-09-06,LATE,CarrierB,4
584,782,2024-04-05,2024-04-10,LATE,CarrierC,5
585,784,2024-01-07,2024-01-12,LATE,CarrierB,4
586,785,2024-09-27,2024-09-28,LATE,CarrierB,4
587,786,2024-03-27,2024-04-01,LATE,CarrierC,3
588,787,2024-07-09,2024-07-10,LATE,CarrierC,5
589,788,2024-04-13,2024-04-18,LATE,CarrierC,3
590,789,2024-04-14,2024-04-20,LATE,CarrierA,4
591,791,2024-03-10,2024-03-12,LATE,CarrierC,2
592,792,2024-04-16,2024-04-18,LATE,CarrierA,3
593,793,2024-09-04,2024-09-07,ON_TIME,CarrierA,1
594,794,2024-12-15,2024-12-20,LATE,CarrierA,3
595,795,2024-07-28,2024-07-31,LATE,CarrierB,3
596,796,2024-07-26,2024-07-30,LATE,CarrierB,4
597,797,2024-11-16,2024-11-23,LATE,CarrierC,4
598,798,2024-03-24,2024-03-30,LATE,CarrierC,4
599,799,2024-03-24,2024-03-25,ON_TIME,CarrierA,4
600,800,2024-10-14,2024-10-21,LATE,CarrierC,4
601,801,2024-02-09,2024-02-11,LATE,CarrierB,2
602,802,2024-08-01,2024-08-08,LATE,CarrierB,3
603,804,2024-04-27,2024-05-02,LATE,CarrierC,3
604,805,2024-08-01,2024-08-05,LATE,CarrierA,1
605,806,2024-05-13,2024-05-16,LATE,CarrierA,1
606,807,2024-06-02,2024-06-07,LATE,CarrierC,4
607,808,2024-10-22,2024-10-25,LATE,CarrierC,2
608,809,2025-01-01,2025-01-04,LATE,CarrierB,2
609,810,2024-06-30,2024-07-06,LATE,CarrierB,2
610,811,2024-05-27,2024-05-30,LATE,CarrierA,4
611,812,2024-08-10,2024-08-16,LATE,CarrierC,2
612,815,2024-11-04,2024-11-11,LATE,CarrierA,5
613,816,2024-07-21,2024-07-23,ON_TIME,CarrierB,3
614,817,2024-04-27,2024-05-02,LATE,CarrierB,4
615,818,2024-03-02,2024-03-06,LATE,CarrierC,4
616,820,2024-05-31,2024-06-03,LATE,CarrierC,2
617,821,2024-05-27,2024-05-30,LATE,CarrierC,1
618,822,2024-04-22,2024-04-28,LATE,CarrierC,4
619,823,2024-06-16,2024-06-21,LATE,CarrierA,4
620,824,2024-07-10,2024-07-15,LATE,CarrierC,2
621,825,2024-02-21,2024-02-28,LATE,CarrierC,3
622,826,2024-04-17,2024-04-21,LATE,CarrierC,1
623,827,2024-04-02,2024-04-03,ON_TIME,CarrierB,2
624,828,2024-05-04,2024-05-09,LATE,CarrierC,1
625,830,2024-05-19,2024-05-23,ON_TIME,CarrierC,1
626,831,2024-11-10,2024-11-14,LATE,CarrierC,4
627,833,2024-12-28,2024-12-30,ON_TIME,CarrierA,5
628,834,2024-06-22,2024-06-23,LATE,CarrierA,1
629,835,2024-02-07,2024-02-13,LATE,CarrierB,1
630,836,2024-05-11,2024-05-18,LATE,CarrierB,1
631,837,2024-12-09,2024-12-15,LATE,CarrierC,3
632,840,2024-02-19,2024-02-23,LATE,CarrierC,3
633,841,2024-07-05,2024-07-09,LATE,CarrierC,3
634,842,2024-08-11,2024-08-13,LATE,CarrierB,3
635,844,2024-10-26,2024-11-01,LATE,CarrierC,4
636,845,2024-06-23,2024-06-26,LATE,CarrierB,4
637,847,2024-12-20,2024-12-23,LATE,CarrierB,5
638,849,2024-07-24,2024-07-28,LATE,CarrierC,2
639,850,2024-04-06,2024-04-12,LATE,CarrierC,4
640,852,2024-05-16,2024-05-22,LATE,CarrierA,1
641,854,2024-03-22,2024-03-26,LATE,CarrierC,3
642,855,2024-05-30,2024-05-31,LATE,CarrierC,3
643,856,2024-04-04,2024-04-06,ON_TIME,CarrierA,3
644,858,2024-07-30,2024-08-04,LATE,CarrierA,5
645,859,2024-07-10,2024-07-14,LATE,CarrierA,1
646,860,2024-01-09,2024-01-15,LATE,CarrierB,2
647,861,2024-11-11,2024-11-16,LATE,CarrierA,4
648,862,2024-12-07,2024-12-08,ON_TIME,CarrierA,1
649,864,2024-02-23,2024-02-28,LATE,CarrierB,2
650,866,2024-05-17,2024-05-20,ON_TIME,CarrierC,5
651,867,2024-04-16,2024-04-21,LATE,CarrierA,1
652,869,2024-02-02,2024-02-06,ON_TIME,CarrierB,3
653,870,2024-05-06,2024-05-12,LATE,CarrierA,1
654,872,2024-01-14,2024-01-19,LATE,CarrierC,4
655,873,2024-06-19,2024-06-24,LATE,CarrierC,2
656,874,2024-12-08,2024-12-11,ON_TIME,CarrierA,4
657,875,2024-03-19,2024-03-23,LATE,CarrierB,2
658,876,2024-02-03,2024-02-04,ON_TIME,CarrierB,5
659,878,2024-11-24,2024-11-30,LATE,CarrierC,3
660,880,2024-08-13,2024-08-15,LATE,CarrierA,4
661,882,2024-06-24,2024-07-01,LATE,CarrierC,1
662,883,2024-03-22,2024-03-29,LATE,CarrierC,1
663,885,2024-02-28,2024-03-02,LATE,CarrierA,2
664,886,2024-05-15,2024-05-21,LATE,CarrierA,4
665,889,2024-08-16,2024-08-21,LATE,CarrierB,2
666,890,2024-01-29,2024-02-02,LATE,CarrierA,2
667,892,2024-04-29,2024-05-05,LATE,CarrierC,2
668,893,2024-07-16,2024-07-19,LATE,CarrierC,3
669,895,2024-11-01,2024-11-05,LATE,CarrierB,3
670,896,2024-04-14,2024-04-21,LATE,CarrierC,5
671,897,2024-06-14,2024-06-16,LATE,CarrierB,1
672,898,2024-06-27,2024-06-30,LATE,CarrierC,5
673,899,2024-10-06,2024-10-13,LATE,CarrierB,5
674,900,2024-10-14,2024-10-18,LATE,CarrierC,1
675,901,2024-08-01,2024-08-05,LATE,CarrierA,4
676,904,2024-02-02,2024-02-03,ON_TIME,CarrierC,5
677,905,2024-09-08,2024-09-09,LATE,CarrierB,3
678,906,2024-01-08,2024-01-13,LATE,CarrierB,2
679,907,2024-08-04,2024-08-09,LATE,CarrierB,5
680,908,2024-02-15,2024-02-16,ON_TIME,CarrierB,5
681,909,2024-03-22,2024-03-28,LATE,CarrierB,2
682,911,2024-07-10,2024-07-13,LATE,CarrierB,2
683,912,2024-03-29,2024-04-01,LATE,CarrierB,5
684,914,2024-05-15,2024-05-16,ON_TIME,CarrierC,5
685,915,2024-02-05,2024-02-07,LATE,CarrierA,2
686,916,2024-10-07,2024-10-11,LATE,CarrierB,2
687,917,2024-04-24,2024-04-25,LATE,CarrierA,5
688,918,2024-06-23,2024-06-28,LATE,CarrierC,4
689,919,2024-12-04,2024-12-08,LATE,CarrierC,2
690,920,2024-02-13,2024-02-15,LATE,CarrierA,3
691,922,2024-06-24,2024-06-26,LATE,CarrierA,1
692,923,2024-05-06,2024-05-13,LATE,CarrierB,5
693,924,2024-11-27,2024-11-28,ON_TIME,CarrierC,2
694,925,2024-07-27,2024-07-30,LATE,CarrierC,5
695,927,2024-04-13,2024-04-19,LATE,CarrierA,4
696,929,2024-02-09,2024-02-11,ON_TIME,CarrierA,3
697,930,2024-01-24,2024-01-28,ON_TIME,CarrierB,5
698,931,2024-09-08,2024-09-10,ON_TIME,CarrierA,3
699,932,2024-11-22,2024-11-27,LATE,CarrierC,2
700,933,2024-10-18,2024-10-23,LATE,CarrierB,5
701,934,2024-07-22,2024-07-29,LATE,CarrierC,2
702,935,2024-06-03,2024-06-07,ON_TIME,CarrierA,4
703,937,2024-04-18,2024-04-19,ON_TIME,CarrierA,1
704,938,2024-09-16,2024-09-18,ON_TIME,CarrierB,1
705,939,2024-07-19,2024-07-21,ON_TIME,CarrierC,2
706,940,2024-11-21,2024-11-22,ON_TIME,CarrierC,4
707,941,2024-08-07,2024-08-11,LATE,CarrierC,3
708,942,2024-02-18,2024-02-25,LATE,CarrierA,2
709,944,2024-08-01,2024-08-03,LATE,CarrierA,5
710,945,2024-06-06,2024-06-07,ON_TIME,CarrierA,2
711,946,2024-09-19,2024-09-22,ON_TIME,CarrierB,3
712,947,2024-06-01,2024-06-03,ON_TIME,CarrierA,2
713,948,2024-07-30,2024-08-04,LATE,CarrierB,2
714,949,2024-07-10,2024-07-14,LATE,CarrierB,4
715,950,2024-09-01,2024-09-04,LATE,CarrierA,3
716,951,2024-04-07,2024-04-09,LATE,CarrierC,5
717,952,2024-01-31,2024-02-06,LATE,CarrierC,4
718,955,2024-07-16,2024-07-20,LATE,CarrierA,2
719,957,2024-05-19,2024-05-23,LATE,CarrierB,5
720,960,2024-09-12,2024-09-13,ON_TIME,CarrierB,1
721,961,2024-06-14,2024-06-18,LATE,CarrierA,2
722,962,2024-05-14,2024-05-21,LATE,CarrierA,1
723,963,2024-12-20,2024-12-24,LATE,CarrierC,3
724,967,2024-05-19,2024-05-25,LATE,CarrierB,1
725,969,2024-11-08,2024-11-15,LATE,CarrierC,4
726,970,2024-03-28,2024-03-31,LATE,CarrierB,2
727,971,2024-09-07,2024-09-12,LATE,CarrierC,5
728,975,2024-11-03,2024-11-08,LATE,CarrierA,5
729,976,2024-03-04,2024-03-10,LATE,CarrierB,5
730,977,2024-09-30,2024-10-06,LATE,CarrierB,1
731,978,2024-08-06,2024-08-08,LATE,CarrierA,1
732,979,2024-10-13,2024-10-18,LATE,CarrierA,3
733,980,2024-09-05,2024-09-06,ON_TIME,CarrierB,3
734,981,2024-03-13,2024-03-18,LATE,CarrierC,2
735,982,2024-10-19,2024-10-25,LATE,CarrierA,2
736,983,2024-07-18,2024-07-21,LATE,CarrierB,2
737,984,2024-03-23,2024-03-26,LATE,CarrierC,3
738,986,2024-07-31,2024-08-02,ON_TIME,CarrierC,4
739,987,2024-11-25,2024-11-27,LATE,CarrierC,3
740,988,2024-04-16,2024-04-19,ON_TIME,CarrierC,5
741,990,2024-06-01,2024-06-07,LATE,CarrierA,4
742,991,2024-05-14,2024-05-17,LATE,CarrierC,5
743,994,2024-05-01,2024-05-08,LATE,CarrierC,4
744,995,2024-06-22,2024-06-29,LATE,CarrierC,5
745,996,2024-11-28,2024-12-03,LATE,CarrierB,2
746,1000,2024-12-22,2024-12-27,LATE,CarrierA,3
747,1001,2024-11-06,2024-11-13,LATE,CarrierC,3
748,1002,2024-11-25,2024-11-29,ON_TIME,CarrierA,3
749,1003,2024-08-27,2024-09-01,LATE,CarrierA,2
750,1006,2024-05-30,2024-06-03,LATE,CarrierB,1
751,1007,2024-04-18,2024-04-19,LATE,CarrierA,2
752,1008,2024-06-03,2024-06-09,LATE,CarrierC,4
753,1010,2024-02-09,2024-02-16,LATE,CarrierA,3
754,1012,2024-05-28,2024-06-03,LATE,CarrierB,5
755,1013,2024-05-05,2024-05-12,LATE,CarrierA,4
756,1014,2024-10-13,2024-10-14,ON_TIME,CarrierC,3
757,1015,2024-04-20,2024-04-22,LATE,CarrierC,1
758,1016,2024-10-12,2024-10-14,LATE,CarrierC,5
759,1017,2024-08-27,2024-08-31,ON_TIME,CarrierB,2
760,1018,2024-04-13,2024-04-20,LATE,CarrierC,1
761,1019,2024-08-10,2024-08-12,LATE,CarrierC,1
762,1020,2024-01-07,2024-01-14,LATE,CarrierB,3
763,1022,2024-06-20,2024-06-26,LATE,CarrierA,4
764,1023,2024-03-17,2024-03-20,LATE,CarrierB,4
765,1024,2024-10-22,2024-10-27,LATE,CarrierA,2
766,1025,2024-01-30,2024-02-06,LATE,CarrierB,3
767,1026,2024-10-06,2024-10-08,LATE,CarrierA,1
768,1027,2024-02-12,2024-02-16,LATE,CarrierA,2
769,1028,2024-11-05,2024-11-09,LATE,CarrierC,1
770,1032,2024-04-21,2024-04-25,LATE,CarrierB,3
771,1033,2024-06-29,2024-06-30,ON_TIME,CarrierC,2
772,1034,2024-08-05,2024-08-06,LATE,CarrierB,1
773,1035,2024-04-26,2024-04-30,LATE,CarrierB,2
774,1036,2024-07-06,2024-07-10,LATE,CarrierC,1
775,1037,2024-05-06,2024-05-12,LATE,CarrierB,3
776,1038,2024-04-16,2024-04-21,LATE,CarrierC,5
777,1039,2024-08-25,2024-08-28,ON_TIME,CarrierC,3
778,1040,2024-05-23,2024-05-25,LATE,CarrierC,3
779,1041,2024-10-22,2024-10-23,LATE,CarrierA,2
780,1043,2024-10-01,2024-10-02,ON_TIME,CarrierC,2
781,1044,2024-12-06,2024-12-07,ON_TIME,CarrierC,3
782,1045,2024-04-28,2024-05-01,LATE,CarrierA,3
783,1048,2024-03-02,2024-03-08,LATE,CarrierB,4
784,1051,2024-09-22,2024-09-24,LATE,CarrierA,2
785,1053,2024-08-22,2024-08-26,LATE,CarrierB,1
786,1054,2024-05-24,2024-05-26,ON_TIME,CarrierB,2
787,1055,2024-11-30,2024-12-03,LATE,CarrierA,3
788,1057,2024-03-24,2024-03-30,LATE,CarrierC,2
789,1058,2024-05-05,2024-05-07,ON_TIME,CarrierB,4
790,1059,2024-05-17,2024-05-20,ON_TIME,CarrierB,4
791,1060,2024-02-28,2024-03-06,LATE,CarrierC,1
792,1061,2024-07-31,2024-08-02,ON_TIME,CarrierA,5
793,1062,2024-04-05,2024-04-12,LATE,CarrierB,5
794,1063,2024-10-19,2024-10-25,LATE,CarrierB,4
795,1066,2024-07-18,2024-07-25,LATE,CarrierA,4
796,1070,2024-09-09,2024-09-16,LATE,CarrierB,2
797,1071,2024-03-01,2024-03-02,ON_TIME,CarrierB,2
798,1072,2024-06-14,2024-06-17,LATE,CarrierA,3
799,1073,2024-07-22,2024-07-26,LATE,CarrierA,3
800,1074,2024-08-16,2024-08-22,LATE,CarrierB,5
801,1075,2024-05-09,2024-05-15,LATE,CarrierB,2
802,1076,2024-02-15,2024-02-22,LATE,CarrierB,5
803,1080,2024-08-13,2024-08-15,ON_TIME,CarrierA,4
804,1083,2024-12-12,2024-12-14,LATE,CarrierC,2
805,1084,2024-07-18,2024-07-21,LATE,CarrierC,5
806,1085,2024-04-16,2024-04-22,LATE,CarrierC,2
807,1086,2024-09-27,2024-10-02,LATE,CarrierB,1
808,1087,2024-08-22,2024-08-23,LATE,CarrierC,5
809,1088,2024-04-10,2024-04-14,LATE,CarrierB,4
810,1089,2024-06-09,2024-06-16,LATE,CarrierA,5
811,1090,2024-04-06,2024-04-09,LATE,CarrierC,1
812,1091,2024-07-28,2024-07-30,LATE,CarrierA,5
813,1092,2024-11-11,2024-11-17,LATE,CarrierA,2
814,1093,2024-08-24,2024-08-27,LATE,CarrierB,1
815,1094,2024-11-25,2024-11-29,LATE,CarrierB,3
816,1095,2024-06-02,2024-06-03,ON_TIME,CarrierC,5
817,1096,2024-04-10,2024-04-17,LATE,CarrierB,2
818,1097,2024-08-27,2024-09-03,LATE,CarrierA,2
819,1098,2024-04-16,2024-04-18,ON_TIME,CarrierC,1
820,1100,2024-12-30,2024-12-31,LATE,CarrierB,1
821,1101,2024-05-10,2024-05-14,LATE,CarrierB,4
822,1103,2024-02-15,2024-02-21,LATE,CarrierB,5
823,1105,2024-03-15,2024-03-19,LATE,CarrierC,2
824,1106,2024-07-07,2024-07-13,LATE,CarrierB,4
825,1108,2024-10-31,2024-11-07,LATE,CarrierC,3
826,1110,2024-03-17,2024-03-20,LATE,CarrierB,4
827,1111,2024-10-20,2024-10-22,LATE,CarrierA,1
828,1112,2024-12-17,2024-12-21,LATE,CarrierB,5
829,1113,2024-03-24,2024-03-30,LATE,CarrierA,3
830,1114,2024-03-01,2024-03-03,ON_TIME,CarrierB,4
831,1115,2024-04-16,2024-04-23,LATE,CarrierB,1
832,1117,2024-11-05,2024-11-08,LATE,CarrierB,2
833,1118,2024-12-12,2024-12-15,LATE,CarrierC,1
834,1119,2024-03-23,2024-03-28,LATE,CarrierC,2
835,1122,2024-12-26,2024-12-31,LATE,CarrierB,2
836,1124,2024-08-12,2024-08-13,LATE,CarrierB,3
837,1126,2024-01-15,2024-01-21,LATE,CarrierC,3
838,1128,2024-04-14,2024-04-15,ON_TIME,CarrierB,5
839,1129,2024-07-27,2024-07-29,ON_TIME,CarrierB,5
840,1130,2024-03-05,2024-03-09,LATE,CarrierB,1
841,1131,2024-03-04,2024-03-08,ON_TIME,CarrierC,1
842,1132,2024-06-26,2024-06-27,ON_TIME,CarrierB,2
843,1133,2024-01-11,2024-01-15,LATE,CarrierB,1
844,1136,2024-09-30,2024-10-04,LATE,CarrierA,5
845,1137,2024-04-07,2024-04-12,LATE,CarrierA,4
846,1138,2024-06-05,2024-06-10,LATE,CarrierC,5
847,1139,2024-07-27,2024-07-28,LATE,CarrierB,1
848,1140,2024-04-24,2024-05-01,LATE,CarrierB,1
849,1141,2024-03-27,2024-04-02,LATE,CarrierA,2
850,1142,2024-11-08,2024-11-12,LATE,CarrierA,4
851,1143,2024-07-15,2024-07-20,LATE,CarrierB,4
852,1144,2024-12-15,2024-12-21,LATE,CarrierC,1
853,1146,2024-01-19,2024-01-23,LATE,CarrierB,5
854,1147,2024-11-11,2024-11-16,LATE,CarrierB,4
855,1148,2024-01-17,2024-01-18,ON_TIME,CarrierB,5
856,1149,2024-02-16,2024-02-23,LATE,CarrierC,5
857,1150,2024-06-04,2024-06-09,LATE,CarrierB,4
858,1151,2024-08-20,2024-08-21,LATE,CarrierA,2
859,1152,2024-06-08,2024-06-12,LATE,CarrierB,5
860,1153,2024-04-24,2024-04-25,LATE,CarrierB,4
861,1155,2024-02-13,2024-02-17,LATE,CarrierA,5
862,1156,2024-12-30,2025-01-05,LATE,CarrierA,2
863,1158,2024-04-22,2024-04-25,LATE,CarrierB,4
864,1159,2024-04-21,2024-04-28,LATE,CarrierB,4
865,1160,2024-08-10,2024-08-11,ON_TIME,CarrierA,2
866,1161,2024-09-21,2024-09-25,LATE,CarrierA,5
867,1162,2024-09-28,2024-10-02,LATE,CarrierC,2
868,1163,2024-07-31,2024-08-06,LATE,CarrierC,5
869,1164,2024-11-09,2024-11-16,LATE,CarrierC,4
870,1165,2024-09-15,2024-09-22,LATE,CarrierC,3
871,1166,2024-09-03,2024-09-04,ON_TIME,CarrierA,5
872,1167,2024-02-25,2024-02-27,ON_TIME,CarrierC,4
873,1168,2024-11-07,2024-11-10,LATE,CarrierA,1
874,1169,2024-12-15,2024-12-18,ON_TIME,CarrierC,5
875,1170,2024-03-12,2024-03-19,LATE,CarrierA,4
876,1171,2024-10-25,2024-10-29,LATE,CarrierC,1
877,1172,2024-08-02,2024-08-08,LATE,CarrierC,4
878,1173,2024-10-23,2024-10-25,LATE,CarrierC,5
879,1174,2024-06-19,2024-06-26,LATE,CarrierB,3
880,1176,2024-05-21,2024-05-27,LATE,CarrierB,5
881,1177,2024-04-16,2024-04-20,LATE,CarrierA,3
882,1178,2024-04-14,2024-04-16,LATE,CarrierB,2
883,1179,2024-08-30,2024-09-02,LATE,CarrierC,2
884,1180,2024-11-09,2024-11-15,LATE,CarrierA,2
885,1181,2024-11-19,2024-11-24,LATE,CarrierB,1
886,1182,2024-10-06,2024-10-13,LATE,CarrierA,2
887,1184,2024-03-19,2024-03-21,ON_TIME,CarrierA,3
888,1185,2024-10-30,2024-11-05,LATE,CarrierC,1
889,1186,2024-07-16,2024-07-22,LATE,CarrierC,2
890,1188,2024-12-18,2024-12-19,ON_TIME,CarrierA,3
891,1189,2024-01-23,2024-01-30,LATE,CarrierB,4
892,1190,2024-06-09,2024-06-12,ON_TIME,CarrierB,5
893,1191,2024-08-22,2024-08-28,LATE,CarrierC,3
894,1193,2024-10-29,2024-11-01,LATE,CarrierA,1
895,1195,2024-10-24,2024-10-30,LATE,CarrierC,3
896,1197,2024-07-01,2024-07-07,LATE,CarrierB,4
897,1199,2024-04-24,2024-04-26,LATE,CarrierB,3
898,1200,2024-07-31,2024-08-04,LATE,CarrierA,3
899,1202,2024-01-28,2024-02-01,LATE,CarrierB,3
900,1203,2024-12-24,2024-12-25,ON_TIME,CarrierA,3
901,1204,2024-10-12,2024-10-18,LATE,CarrierB,4
902,1205,2024-05-30,2024-06-06,LATE,CarrierA,2
