order_id,customer_id,order_date,required_ship_date,order_status,order_amount,priority,region
376,1008,2024-07-11,2024-07-13,SHIPPED,44.98,MEDIUM,West
377,1232,2024-06-11,2024-06-16,SHIPPED,38.02,LOW,East
378,1098,2024-02-22,2024-02-24,SHIPPED,36.26,MEDIUM,West
379,1658,2024-06-22,2024-06-26,SHIPPED,33.8,LOW,South
380,1815,2024-07-14,2024-07-16,SHIPPED,10.61,LOW,East
381,1207,2024-07-29,2024-08-02,CANCELLED,28.67,MEDIUM,North
382,1130,2024-10-04,2024-10-09,SHIPPED,26.08,LOW,South
383,1403,2024-07-06,2024-07-10,SHIPPED,18.59,LOW,West
384,1151,2024-11-03,2024-11-08,SHIPPED,49.95,HIGH,East
385,1053,2024-11-26,2024-12-01,SHIPPED,25.72,MEDIUM,West
386,1119,2024-08-01,2024-08-06,SHIPPED,34.08,HIGH,North
387,1672,2024-11-24,2024-11-25,SHIPPED,23.24,MEDIUM,North
388,1919,2024-01-29,2024-02-01,SHIPPED,42.51,MEDIUM,West
389,1627,2024-06-19,2024-06-23,PENDING,34.7,MEDIUM,North
390,1586,2024-05-01,2024-05-03,SHIPPED,25.08,LOW,East
391,1624,2024-06-07,2024-06-10,SHIPPED,32.0,HIGH,East
392,1967,2024-03-26,2024-03-29,SHIPPED,24.2,LOW,South
393,1419,2024-10-28,2024-10-29,SHIPPED,75.71,MEDIUM,East
394,1421,2024-01-04,2024-01-08,SHIPPED,42.43,LOW,North
395,1103,2024-01-02,2024-01-06,SHIPPED,33.85,LOW,East
396,1851,2024-05-12,2024-05-14,SHIPPED,80.86,LOW,West
397,1253,2024-10-28,2024-10-29,SHIPPED,63.89,MEDIUM,East
398,1226,2024-03-19,2024-03-22,SHIPPED,44.86,MEDIUM,East
399,1111,2024-05-26,2024-05-30,SHIPPED,65.76,LOW,East
400,1509,2024-06-14,2024-06-15,SHIPPED,23.8,LOW,South
401,1472,2024-11-10,2024-11-15,SHIPPED,40.17,LOW,East
402,1098,2024-08-25,2024-08-29,SHIPPED,39.96,MEDIUM,West
403,1152,2024-11-23,2024-11-26,SHIPPED,51.13,MEDIUM,North
404,1860,2024-10-02,2024-10-07,SHIPPED,53.68,MEDIUM,South
405,1913,2024-07-22,2024-07-27,SHIPPED,48.45,HIGH,South
406,1895,2024-02-22,2024-02-27,SHIPPED,35.56,LOW,North
407,1877,2024-04-16,2024-04-19,SHIPPED,53.64,MEDIUM,South
408,1337,2024-02-24,2024-02-25,SHIPPED,40.26,MEDIUM,South
409,1705,2024-09-02,2024-09-06,SHIPPED,15.61,MEDIUM,West
410,1821,2024-06-12,2024-06-13,SHIPPED,64.83,LOW,East
411,1162,2024-01-15,2024-01-18,PENDING,57.17,LOW,West
412,1719,2024-01-01,2024-01-03,SHIPPED,18.96,MEDIUM,West
413,1956,2024-12-16,2024-12-20,SHIPPED,36.45,LOW,West
414,1680,2024-05-16,2024-05-20,SHIPPED,51.79,HIGH,West
415,1995,2024-05-30,2024-06-01,PENDING,72.89,LOW,North
416,1160,2024-06-28,2024-07-03,CANCELLED,25.7,LOW,West
417,1579,2024-08-19,2024-08-23,SHIPPED,6.77,LOW,West
418,1800,2024-07-06,2024-07-10,SHIPPED,78.74,LOW,West
419,1397,2024-01-18,2024-01-22,SHIPPED,51.03,LOW,West
420,1276,2024-08-12,2024-08-15,CANCELLED,47.25,HIGH,North
421,1815,2024-04-14,2024-04-16,SHIPPED,60.9,HIGH,East
422,1915,2024-07-24,2024-07-28,SHIPPED,37.45,MEDIUM,South
423,1503,2024-07-04,2024-07-06,SHIPPED,20.93,MEDIUM,West
424,1895,2024-03-05,2024-03-10,SHIPPED,24.34,MEDIUM,South
425,1391,2024-11-28,2024-12-02,SHIPPED,86.06,HIGH,West
426,1134,2024-07-25,2024-07-26,PENDING,21.74,MEDIUM,East
427,1194,2024-08-16,2024-08-17,PENDING,45.83,LOW,West
428,1400,2024-03-09,2024-03-10,SHIPPED,46.61,HIGH,West
429,1639,2024-05-21,2024-05-22,SHIPPED,21.56,LOW,North
430,1032,2024-07-24,2024-07-27,SHIPPED,33.8,LOW,East
431,1687,2024-06-22,2024-06-27,PENDING,44.39,HIGH,West
432,1459,2024-07-15,2024-07-19,SHIPPED,65.11,LOW,West
433,1954,2024-11-26,2024-12-01,SHIPPED,62.82,HIGH,South
434,1882,2024-11-02,2024-11-03,SHIPPED,72.76,MEDIUM,East
435,1469,2024-07-15,2024-07-20,SHIPPED,32.45,LOW,East
436,1374,2024-08-15,2024-08-20,SHIPPED,21.15,MEDIUM,West
437,1021,2024-09-27,2024-09-30,CANCELLED,27.83,HIGH,South
438,1749,2024-07-17,2024-07-18,SHIPPED,41.04,MEDIUM,North
439,1669,2024-11-20,2024-11-22,CANCELLED,32.32,MEDIUM,North
440,1037,2024-01-15,2024-01-20,SHIPPED,27.46,LOW,South
441,1229,2024-10-12,2024-10-17,SHIPPED,37.73,LOW,East
442,1364,2024-11-29,2024-11-30,SHIPPED,27.39,MEDIUM,West
443,1562,2024-08-03,2024-08-06,SHIPPED,17.51,MEDIUM,East
444,1437,2024-02-04,2024-02-08,SHIPPED,52.15,MEDIUM,West
445,1775,2024-03-09,2024-03-10,PENDING,23.0,MEDIUM,East
446,1282,2024-07-30,2024-08-03,SHIPPED,27.38,LOW,West
447,1026,2024-02-15,2024-02-17,SHIPPED,62.59,LOW,East
448,1225,2024-09-04,2024-09-08,CANCELLED,45.46,LOW,North
449,1276,2024-03-25,2024-03-30,CANCELLED,20.04,MEDIUM,West
450,1797,2024-02-17,2024-02-20,SHIPPED,24.25,MEDIUM,North
451,1608,2024-08-18,2024-08-20,SHIPPED,47.43,MEDIUM,West
452,1283,2024-03-07,2024-03-10,CANCELLED,38.27,LOW,North
453,1878,2024-03-29,2024-04-01,SHIPPED,34.67,LOW,East
454,1959,2024-08-06,2024-08-10,SHIPPED,52.04,MEDIUM,East
455,1480,2024-02-21,2024-02-24,SHIPPED,38.82,LOW,South
456,1452,2024-01-22,2024-01-24,SHIPPED,14.09,MEDIUM,South
457,1828,2024-04-08,2024-04-11,SHIPPED,27.84,LOW,West
458,1815,2024-05-10,2024-05-12,SHIPPED,26.83,LOW,South
459,1658,2024-03-28,2024-04-02,PENDING,58.16,LOW,East
460,1515,2024-05-15,2024-05-20,SHIPPED,23.73,LOW,South
461,1546,2024-02-08,2024-02-12,SHIPPED,35.75,LOW,East
462,1191,2024-01-18,2024-01-19,CANCELLED,46.76,LOW,North
463,1048,2024-04-14,2024-04-19,SHIPPED,20.48,MEDIUM,West
464,1511,2024-05-25,2024-05-26,SHIPPED,56.95,LOW,South
465,1016,2024-12-01,2024-12-03,SHIPPED,30.51,LOW,West
466,1171,2024-08-11,2024-08-12,SHIPPED,27.47,HIGH,East
467,1219,2024-04-26,2024-04-29,SHIPPED,45.87,HIGH,East
468,1157,2024-01-01,2024-01-03,SHIPPED,104.53,MEDIUM,North
469,1476,2024-04-26,2024-04-29,SHIPPED,36.76,LOW,South
470,1045,2024-01-26,2024-01-27,CANCELLED,29.01,MEDIUM,West
471,1372,2024-01-12,2024-01-15,SHIPPED,24.81,LOW,South
472,1517,2024-10-20,2024-10-22,SHIPPED,82.74,LOW,East
473,1098,2024-12-06,2024-12-09,SHIPPED,44.31,HIGH,West
474,1891,2024-06-17,2024-06-18,SHIPPED,25.79,MEDIUM,West
475,1744,2024-02-22,2024-02-25,SHIPPED,38.48,MEDIUM,South
476,1036,2024-09-25,2024-09-28,SHIPPED,35.66,MEDIUM,South
477,1279,2024-09-04,2024-09-08,SHIPPED,66.84,LOW,East
478,1348,2024-05-07,2024-05-09,SHIPPED,42.25,MEDIUM,West
479,1496,2024-03-16,2024-03-20,SHIPPED,16.24,LOW,West
480,1301,2024-09-25,2024-09-26,CANCELLED,48.34,LOW,West
481,1180,2024-05-25,2024-05-30,SHIPPED,33.24,LOW,South
482,1606,2024-02-17,2024-02-18,SHIPPED,16.13,LOW,North
483,1098,2024-07-17,2024-07-18,SHIPPED,18.47,LOW,West
484,1699,2024-03-11,2024-03-12,SHIPPED,59.87,MEDIUM,West
485,1992,2024-04-01,2024-04-02,SHIPPED,44.75,HIGH,South
486,1115,2024-07-27,2024-07-31,SHIPPED,35.74,HIGH,South
487,1190,2024-12-07,2024-12-08,SHIPPED,24.41,MEDIUM,West
488,1252,2024-12-04,2024-12-07,SHIPPED,64.72,HIGH,East
489,1980,2024-02-17,2024-02-18,SHIPPED,57.36,MEDIUM,East
490,1927,2024-01-29,2024-02-03,SHIPPED,22.79,HIGH,West
491,1982,2024-06-24,2024-06-26,PENDING,32.95,HIGH,South
492,1160,2024-01-19,2024-01-23,SHIPPED,26.5,MEDIUM,South
493,1255,2024-12-20,2024-12-24,PENDING,58.94,HIGH,South
494,1322,2024-02-16,2024-02-20,SHIPPED,50.02,LOW,West
495,1127,2024-12-10,2024-12-14,SHIPPED,104.02,LOW,West
496,1017,2024-02-29,2024-03-01,CANCELLED,34.16,LOW,East
497,1792,2024-06-24,2024-06-29,SHIPPED,30.79,LOW,North
498,1734,2024-09-11,2024-09-12,SHIPPED,28.65,LOW,South
499,1565,2024-08-16,2024-08-18,SHIPPED,23.77,LOW,South
500,1569,2024-05-26,2024-05-28,SHIPPED,39.92,HIGH,North
501,1322,2024-10-24,2024-10-25,PENDING,14.4,LOW,East
502,1871,2024-11-28,2024-11-29,SHIPPED,23.57,LOW,West
503,1685,2024-08-26,2024-08-27,SHIPPED,33.91,LOW,East
504,1791,2024-11-27,2024-12-02,PENDING,29.54,LOW,South
505,1625,2024-07-06,2024-07-10,SHIPPED,109.94,LOW,South
506,1287,2024-11-19,2024-11-21,SHIPPED,43.71,HIGH,South
507,1942,2024-11-30,2024-12-02,SHIPPED,32.98,LOW,South
508,1853,2024-07-27,2024-07-31,SHIPPED,40.13,LOW,East
509,1662,2024-03-15,2024-03-19,SHIPPED,39.64,HIGH,East
510,1961,2024-07-01,2024-07-03,SHIPPED,76.73,LOW,East
511,1638,2024-03-27,2024-03-29,SHIPPED,12.54,HIGH,North
512,1154,2024-09-27,2024-10-02,SHIPPED,47.81,MEDIUM,South
513,1489,2024-06-28,2024-06-30,SHIPPED,11.71,LOW,East
514,1385,2024-09-01,2024-09-02,SHIPPED,23.98,LOW,West
515,1985,2024-12-11,2024-12-12,PENDING,38.39,MEDIUM,East
516,1784,2024-01-07,2024-01-11,SHIPPED,60.36,LOW,North
517,1103,2024-09-25,2024-09-29,SHIPPED,21.89,MEDIUM,South
518,1928,2024-01-13,2024-01-14,SHIPPED,34.97,LOW,West
519,1392,2024-08-13,2024-08-17,SHIPPED,63.12,MEDIUM,North
520,1810,2024-09-22,2024-09-23,SHIPPED,8.94,MEDIUM,West
521,1245,2024-08-29,2024-09-03,SHIPPED,30.35,LOW,South
522,1175,2024-06-28,2024-07-02,SHIPPED,65.57,LOW,East
523,1038,2024-06-28,2024-07-01,SHIPPED,31.7,LOW,North
524,1476,2024-05-05,2024-05-07,SHIPPED,44.16,HIGH,East
525,1681,2024-10-09,2024-10-10,SHIPPED,37.41,HIGH,North
526,1758,2024-12-21,2024-12-23,SHIPPED,47.88,MEDIUM,South
527,1537,2024-07-08,2024-07-10,SHIPPED,14.72,LOW,South
528,1866,2024-01-16,2024-01-20,SHIPPED,28.58,LOW,East
529,1817,2024-11-10,2024-11-12,CANCELLED,23.44,LOW,East
530,1920,2024-01-21,2024-01-24,SHIPPED,30.44,MEDIUM,South
531,1407,2024-01-16,2024-01-20,SHIPPED,64.41,LOW,East
532,1524,2024-09-25,2024-09-26,SHIPPED,65.13,LOW,East
533,1827,2024-02-02,2024-02-04,SHIPPED,29.35,MEDIUM,East
534,1505,2024-06-30,2024-07-02,PENDING,8.18,LOW,West
535,1902,2024-03-09,2024-03-14,SHIPPED,31.61,LOW,East
536,1824,2024-02-21,2024-02-22,SHIPPED,35.64,HIGH,East
537,1035,2024-03-05,2024-03-10,SHIPPED,33.31,HIGH,West
538,1684,2024-10-26,2024-10-27,SHIPPED,32.73,LOW,West
539,1019,2024-11-30,2024-12-02,SHIPPED,38.48,LOW,South
540,1320,2024-08-15,2024-08-17,SHIPPED,33.18,MEDIUM,West
541,1775,2024-08-09,2024-08-12,SHIPPED,15.76,LOW,West
542,1511,2024-09-28,2024-10-02,SHIPPED,61.66,LOW,South
543,1399,2024-01-18,2024-01-21,SHIPPED,41.24,HIGH,East
544,1653,2024-08-05,2024-08-06,SHIPPED,35.63,LOW,West
545,1971,2024-09-29,2024-09-30,SHIPPED,10.96,LOW,West
546,1882,2024-11-03,2024-11-04,SHIPPED,15.73,LOW,North
547,1470,2024-06-21,2024-06-22,SHIPPED,46.86,LOW,West
548,1142,2024-02-25,2024-02-29,SHIPPED,15.28,MEDIUM,West
549,1091,2024-12-14,2024-12-16,SHIPPED,10.91,MEDIUM,West
550,1353,2024-01-09,2024-01-12,SHIPPED,66.46,HIGH,North
551,1833,2024-10-09,2024-10-11,PENDING,11.6,MEDIUM,North
552,1799,2024-10-19,2024-10-24,SHIPPED,67.27,LOW,West
553,1726,2024-01-22,2024-01-25,SHIPPED,59.38,LOW,East
554,1958,2024-03-12,2024-03-13,PENDING,46.22,LOW,South
555,1853,2024-12-20,2024-12-21,SHIPPED,65.55,MEDIUM,South
556,1050,2024-11-23,2024-11-28,SHIPPED,30.14,HIGH,North
557,1664,2024-06-20,2024-06-23,SHIPPED,30.76,MEDIUM,West
558,1697,2024-05-02,2024-05-06,PENDING,40.2,MEDIUM,West
559,1574,2024-03-31,2024-04-04,SHIPPED,32.2,MEDIUM,West
560,1189,2024-08-11,2024-08-12,SHIPPED,30.25,MEDIUM,East
561,1124,2024-10-18,2024-10-19,SHIPPED,33.73,LOW,East
562,1149,2024-12-19,2024-12-20,SHIPPED,31.24,LOW,East
563,1313,2024-09-08,2024-09-13,SHIPPED,18.18,LOW,South
564,1569,2024-10-24,2024-10-29,SHIPPED,26.21,MEDIUM,North
565,1341,2024-09-12,2024-09-14,SHIPPED,74.17,LOW,West
566,1304,2024-01-13,2024-01-18,SHIPPED,85.69,HIGH,South
567,1691,2024-11-30,2024-12-03,SHIPPED,63.22,MEDIUM,West
568,1681,2024-04-27,2024-05-02,SHIPPED,56.65,LOW,West
569,1837,2024-06-26,2024-06-29,SHIPPED,31.37,MEDIUM,East
570,1782,2024-11-03,2024-11-07,SHIPPED,29.63,HIGH,North
571,1053,2024-06-09,2024-06-11,SHIPPED,37.94,LOW,South
572,1443,2024-04-04,2024-04-09,SHIPPED,17.23,LOW,North
573,1612,2024-11-09,2024-11-13,SHIPPED,58.29,LOW,West
574,1992,2024-06-16,2024-06-19,SHIPPED,40.64,LOW,West
575,1263,2024-03-27,2024-03-29,PENDING,47.48,LOW,North
576,1052,2024-01-03,2024-01-07,SHIPPED,69.61,LOW,North
577,1571,2024-01-16,2024-01-19,SHIPPED,46.15,HIGH,North
578,1619,2024-05-09,2024-05-11,SHIPPED,33.44,MEDIUM,West
579,1004,2024-01-23,2024-01-24,SHIPPED,59.11,LOW,North
580,1102,2024-04-07,2024-04-12,SHIPPED,52.03,LOW,West
581,1195,2024-06-06,2024-06-07,SHIPPED,36.37,LOW,West
582,1773,2024-08-26,2024-08-27,CANCELLED,23.34,MEDIUM,West
583,1876,2024-01-10,2024-01-11,SHIPPED,49.36,MEDIUM,South
584,1991,2024-11-16,2024-11-20,SHIPPED,30.33,MEDIUM,South
585,1883,2024-01-22,2024-01-23,SHIPPED,33.96,LOW,North
586,1349,2024-11-03,2024-11-04,SHIPPED,35.13,MEDIUM,South
587,1046,2024-07-02,2024-07-06,SHIPPED,29.99,MEDIUM,East
588,1866,2024-08-04,2024-08-09,SHIPPED,44.29,MEDIUM,South
589,1822,2024-08-01,2024-08-03,SHIPPED,60.03,LOW,East
590,1935,2024-12-01,2024-12-03,SHIPPED,36.39,LOW,South
591,1819,2024-06-06,2024-06-11,SHIPPED,28.36,MEDIUM,East
592,1655,2024-07-28,2024-08-01,SHIPPED,16.88,HIGH,East
593,1268,2024-05-12,2024-05-13,SHIPPED,35.98,MEDIUM,South
594,1369,2024-02-22,2024-02-24,SHIPPED,53.68,HIGH,East
595,1635,2024-08-16,2024-08-21,SHIPPED,46.04,LOW,South
596,1105,2024-07-01,2024-07-06,SHIPPED,34.95,MEDIUM,East
597,1669,2024-01-23,2024-01-24,SHIPPED,83.11,LOW,West
598,1658,2024-04-15,2024-04-20,SHIPPED,31.65,LOW,East
599,1656,2024-03-31,2024-04-04,PENDING,100.15,LOW,South
600,1119,2024-04-28,2024-05-02,SHIPPED,47.21,LOW,West
601,1830,2024-05-17,2024-05-19,SHIPPED,44.67,MEDIUM,West
602,1786,2024-04-29,2024-05-02,SHIPPED,42.49,LOW,East
603,1603,2024-06-09,2024-06-14,SHIPPED,18.52,LOW,East
604,1057,2024-07-26,2024-07-30,SHIPPED,60.67,MEDIUM,East
605,1950,2024-12-14,2024-12-15,SHIPPED,13.63,LOW,East
606,1345,2024-11-13,2024-11-14,SHIPPED,39.63,LOW,East
607,1740,2024-12-03,2024-12-06,SHIPPED,38.04,LOW,South
608,1473,2024-06-03,2024-06-06,SHIPPED,112.4,LOW,West
609,1116,2024-09-19,2024-09-22,SHIPPED,54.88,LOW,East
610,1829,2024-12-21,2024-12-22,SHIPPED,59.32,MEDIUM,East
611,1790,2024-06-03,2024-06-08,SHIPPED,36.78,LOW,West
612,1126,2024-11-25,2024-11-29,PENDING,13.12,MEDIUM,East
613,1392,2024-11-08,2024-11-09,SHIPPED,42.9,HIGH,East
614,1907,2024-10-12,2024-10-16,SHIPPED,9.88,MEDIUM,South
615,1640,2024-09-15,2024-09-18,SHIPPED,25.1,LOW,South
616,1057,2024-06-05,2024-06-07,SHIPPED,71.81,MEDIUM,North
617,1633,2024-01-14,2024-01-19,SHIPPED,18.09,LOW,South
618,1512,2024-03-17,2024-03-20,SHIPPED,52.33,MEDIUM,West
619,1750,2024-12-04,2024-12-07,SHIPPED,30.09,MEDIUM,East
620,1801,2024-11-30,2024-12-04,SHIPPED,24.93,MEDIUM,West
621,1095,2024-08-07,2024-08-08,SHIPPED,39.49,LOW,East
622,1637,2024-08-19,2024-08-21,PENDING,30.99,LOW,West
623,1117,2024-10-20,2024-10-25,CANCELLED,45.55,HIGH,South
624,1559,2024-05-21,2024-05-23,PENDING,133.56,LOW,North
625,1600,2024-09-07,2024-09-10,SHIPPED,46.36,HIGH,East
626,1487,2024-10-22,2024-10-24,SHIPPED,80.43,HIGH,South
627,1236,2024-05-19,2024-05-24,SHIPPED,41.68,MEDIUM,North
628,1884,2024-05-21,2024-05-24,CANCELLED,52.49,LOW,South
629,1896,2024-05-08,2024-05-13,SHIPPED,44.25,MEDIUM,North
630,1271,2024-11-19,2024-11-21,SHIPPED,17.67,MEDIUM,South
631,1188,2024-10-31,2024-11-03,SHIPPED,25.42,MEDIUM,West
632,1998,2024-01-18,2024-01-21,CANCELLED,24.89,MEDIUM,West
633,1703,2024-08-30,2024-09-04,PENDING,37.62,LOW,East
634,1446,2024-06-12,2024-06-13,SHIPPED,20.2,HIGH,South
635,1580,2024-11-15,2024-11-18,SHIPPED,21.01,MEDIUM,West
636,1789,2024-04-05,2024-04-10,SHIPPED,12.7,LOW,South
637,1860,2024-01-28,2024-02-02,PENDING,32.92,LOW,West
638,1246,2024-08-17,2024-08-22,SHIPPED,23.99,MEDIUM,South
639,1962,2024-01-25,2024-01-26,SHIPPED,17.79,MEDIUM,South
640,1075,2024-06-23,2024-06-27,SHIPPED,23.3,LOW,East
641,1153,2024-06-09,2024-06-12,SHIPPED,19.34,LOW,North
642,1655,2024-01-30,2024-02-01,PENDING,57.12,LOW,East
643,1434,2024-06-13,2024-06-18,SHIPPED,35.65,MEDIUM,East
644,1996,2024-07-26,2024-07-28,SHIPPED,40.21,MEDIUM,East
645,1085,2024-04-11,2024-04-16,SHIPPED,22.44,LOW,East
646,1696,2024-04-15,2024-04-20,SHIPPED,30.9,MEDIUM,West
647,1284,2024-11-25,2024-11-28,SHIPPED,165.91,MEDIUM,West
648,1973,2024-03-09,2024-03-10,SHIPPED,61.1,HIGH,West
649,1219,2024-01-08,2024-01-09,SHIPPED,55.95,HIGH,East
650,1068,2024-05-02,2024-05-04,SHIPPED,63.67,MEDIUM,East
651,1046,2024-12-18,2024-12-22,SHIPPED,53.35,LOW,North
652,1093,2024-04-10,2024-04-11,SHIPPED,46.59,MEDIUM,West
653,1749,2024-01-01,2024-01-02,CANCELLED,37.3,MEDIUM,East
654,1957,2024-12-16,2024-12-20,SHIPPED,19.45,LOW,West
655,1452,2024-01-07,2024-01-08,SHIPPED,32.89,MEDIUM,South
656,1203,2024-11-13,2024-11-16,SHIPPED,19.85,MEDIUM,South
657,1911,2024-04-20,2024-04-23,PENDING,55.73,MEDIUM,West
658,1217,2024-12-08,2024-12-10,SHIPPED,31.54,MEDIUM,South
659,1473,2024-07-04,2024-07-06,SHIPPED,69.08,HIGH,West
660,1431,2024-08-03,2024-08-05,SHIPPED,24.47,LOW,East
661,1340,2024-12-08,2024-12-11,PENDING,18.54,MEDIUM,West
662,1550,2024-05-02,2024-05-04,SHIPPED,64.16,HIGH,South
663,1611,2024-07-19,2024-07-21,SHIPPED,17.94,MEDIUM,East
664,1288,2024-01-08,2024-01-11,SHIPPED,77.8,MEDIUM,East
665,1253,2024-03-04,2024-03-08,SHIPPED,49.58,LOW,East
666,1733,2024-05-15,2024-05-17,SHIPPED,28.69,LOW,North
667,1356,2024-07-04,2024-07-05,SHIPPED,23.98,MEDIUM,South
668,1022,2024-05-06,2024-05-09,PENDING,20.7,MEDIUM,South
669,1761,2024-02-18,2024-02-22,SHIPPED,27.22,LOW,East
670,1521,2024-06-14,2024-06-15,SHIPPED,55.46,LOW,North
671,1757,2024-05-06,2024-05-07,SHIPPED,36.72,LOW,West
672,1836,2024-10-28,2024-11-02,SHIPPED,38.49,MEDIUM,East
673,1099,2024-11-16,2024-11-20,SHIPPED,47.23,HIGH,North
674,1801,2024-06-25,2024-06-30,SHIPPED,9.78,MEDIUM,East
675,1179,2024-07-21,2024-07-24,PENDING,51.29,MEDIUM,East
676,1222,2024-06-05,2024-06-09,CANCELLED,18.97,LOW,South
677,1905,2024-12-11,2024-12-16,SHIPPED,32.11,MEDIUM,North
678,1761,2024-08-06,2024-08-09,SHIPPED,93.77,MEDIUM,East
679,1658,2024-10-11,2024-10-13,SHIPPED,41.77,MEDIUM,North
680,1441,2024-10-15,2024-10-16,SHIPPED,17.32,LOW,East
681,1607,2024-01-28,2024-01-31,PENDING,39.67,MEDIUM,West
682,1768,2024-12-16,2024-12-20,SHIPPED,45.25,MEDIUM,East
683,1324,2024-03-23,2024-03-24,SHIPPED,27.64,MEDIUM,North
684,1515,2024-04-21,2024-04-22,SHIPPED,18.53,MEDIUM,East
685,1015,2024-06-02,2024-06-05,SHIPPED,70.93,LOW,East
686,1791,2024-01-29,2024-01-31,SHIPPED,39.92,LOW,South
687,1335,2024-07-31,2024-08-03,SHIPPED,29.42,HIGH,East
688,1758,2024-04-11,2024-04-16,SHIPPED,34.18,MEDIUM,North
689,1257,2024-12-25,2024-12-30,SHIPPED,36.55,HIGH,East
690,1496,2024-08-01,2024-08-06,PENDING,28.57,LOW,South
691,1987,2024-10-30,2024-11-03,SHIPPED,30.69,MEDIUM,West
692,1895,2024-06-03,2024-06-06,SHIPPED,30.53,MEDIUM,North
693,1159,2024-07-18,2024-07-19,SHIPPED,21.11,LOW,East
694,1474,2024-06-16,2024-06-20,SHIPPED,33.45,LOW,South
695,1851,2024-08-25,2024-08-30,PENDING,27.98,HIGH,North
696,1663,2024-06-07,2024-06-11,SHIPPED,46.15,HIGH,East
697,1907,2024-07-11,2024-07-12,SHIPPED,43.29,HIGH,West
698,1689,2024-06-15,2024-06-19,SHIPPED,57.28,LOW,South
699,1674,2024-08-13,2024-08-15,PENDING,66.81,HIGH,North
700,1379,2024-09-07,2024-09-12,SHIPPED,32.2,MEDIUM,South
701,1544,2024-10-06,2024-10-09,SHIPPED,29.45,MEDIUM,South
702,1928,2024-08-08,2024-08-13,SHIPPED,74.85,MEDIUM,East
703,1956,2024-01-23,2024-01-28,SHIPPED,33.57,MEDIUM,North
704,1690,2024-07-07,2024-07-10,PENDING,39.65,LOW,East
705,1426,2024-09-28,2024-10-01,PENDING,58.96,HIGH,East
706,1612,2024-01-27,2024-01-28,SHIPPED,32.36,HIGH,East
707,1267,2024-07-28,2024-07-29,SHIPPED,18.54,HIGH,South
708,1834,2024-02-04,2024-02-06,SHIPPED,20.87,HIGH,East
709,1576,2024-07-16,2024-07-20,CANCELLED,23.9,MEDIUM,North
710,1416,2024-06-22,2024-06-26,PENDING,23.2,LOW,North
711,1167,2024-08-05,2024-08-09,SHIPPED,25.17,LOW,North
712,1841,2024-02-25,2024-03-01,SHIPPED,28.94,HIGH,North
713,1042,2024-05-31,2024-06-05,SHIPPED,36.87,LOW,South
714,1555,2024-02-07,2024-02-10,SHIPPED,31.53,MEDIUM,South
715,1284,2024-07-16,2024-07-18,PENDING,16.36,HIGH,East
716,1396,2024-01-09,2024-01-11,SHIPPED,65.88,MEDIUM,South
717,1011,2024-06-26,2024-06-30,SHIPPED,17.87,MEDIUM,East
718,1606,2024-11-20,2024-11-23,CANCELLED,17.75,LOW,North
719,1301,2024-06-24,2024-06-28,SHIPPED,90.27,HIGH,East
720,1897,2024-09-17,2024-09-22,SHIPPED,35.15,HIGH,South
721,1252,2024-03-24,2024-03-27,PENDING,33.01,MEDIUM,North
722,1498,2024-05-18,2024-05-22,SHIPPED,59.29,MEDIUM,West
723,1753,2024-08-29,2024-08-31,SHIPPED,37.44,MEDIUM,South
724,1034,2024-11-11,2024-11-12,SHIPPED,14.91,MEDIUM,East
725,1726,2024-06-03,2024-06-08,SHIPPED,28.21,LOW,North
726,1848,2024-08-08,2024-08-12,SHIPPED,105.72,HIGH,East
727,1089,2024-05-14,2024-05-17,SHIPPED,18.07,MEDIUM,East
728,1775,2024-07-06,2024-07-09,SHIPPED,11.89,MEDIUM,West
729,1604,2024-06-26,2024-06-30,SHIPPED,64.63,LOW,North
730,1921,2024-03-07,2024-03-09,PENDING,38.19,LOW,South
731,1969,2024-03-09,2024-03-13,SHIPPED,39.45,MEDIUM,West
732,1601,2024-03-17,2024-03-22,PENDING,188.92,HIGH,North
733,1417,2024-01-12,2024-01-15,SHIPPED,62.24,MEDIUM,North
734,1114,2024-10-09,2024-10-14,SHIPPED,24.9,MEDIUM,South
735,1616,2024-09-02,2024-09-03,SHIPPED,49.93,LOW,South
736,1902,2024-08-24,2024-08-26,PENDING,18.82,LOW,North
737,1195,2024-09-08,2024-09-12,SHIPPED,47.33,LOW,East
738,1825,2024-07-25,2024-07-29,SHIPPED,36.79,MEDIUM,East
739,1500,2024-12-06,2024-12-08,SHIPPED,28.9,LOW,South
740,1625,2024-04-17,2024-04-20,SHIPPED,17.0,LOW,East
741,1492,2024-07-27,2024-07-31,SHIPPED,53.38,LOW,East
742,1074,2024-11-06,2024-11-08,SHIPPED,88.0,MEDIUM,South
743,1412,2024-11-03,2024-11-07,SHIPPED,50.27,HIGH,West
744,1375,2024-10-19,2024-10-22,SHIPPED,29.24,LOW,West
745,1419,2024-04-22,2024-04-24,SHIPPED,63.0,LOW,East
746,1728,2024-01-15,2024-01-18,CANCELLED,67.17,HIGH,South
747,1276,2024-12-05,2024-12-09,CANCELLED,21.32,HIGH,West
748,1760,2024-03-23,2024-03-25,PENDING,48.79,MEDIUM,West
749,1675,2024-03-05,2024-03-06,CANCELLED,42.67,LOW,South
750,1393,2024-01-03,2024-01-07,PENDING,18.15,MEDIUM,South
751,1868,2024-12-26,2024-12-28,SHIPPED,22.09,MEDIUM,North
